,sid,time,total,y,x
409994,10406,2019/3/1 15:13,1,6,4.0
409995,10407,2019/3/1 15:13,2,7,4.0
409997,10408,2019/3/1 15:13,1,8,4.0
409998,10409,2019/3/1 15:13,5,9,4.0
410003,10410,2019/3/1 15:13,4,10,4.0
410007,10411,2019/3/1 15:13,2,11,4.0
410009,10415,2019/3/1 15:13,1,15,4.0
410010,10416,2019/3/1 15:13,1,16,4.0
410011,10417,2019/3/1 15:13,1,17,4.0
410012,10502,2019/3/1 15:13,1,2,5.0
410013,10503,2019/3/1 15:13,2,3,5.0
410015,10504,2019/3/1 15:13,4,4,5.0
410019,10505,2019/3/1 15:13,5,5,5.0
410024,10506,2019/3/1 15:13,7,6,5.0
410031,10507,2019/3/1 15:13,2,7,5.0
410033,10508,2019/3/1 15:13,1,8,5.0
410034,10509,2019/3/1 15:13,11,9,5.0
410045,10510,2019/3/1 15:13,9,10,5.0
410054,10511,2019/3/1 15:13,7,11,5.0
410061,10515,2019/3/1 15:13,1,15,5.0
410062,10516,2019/3/1 15:13,1,16,5.0
410063,10603,2019/3/1 15:13,1,3,6.0
410064,10604,2019/3/1 15:13,1,4,6.0
410065,10605,2019/3/1 15:13,1,5,6.0
410066,10606,2019/3/1 15:13,6,6,6.0
410072,10607,2019/3/1 15:13,2,7,6.0
410074,10608,2019/3/1 15:13,8,8,6.0
410082,10609,2019/3/1 15:13,7,9,6.0
410089,10615,2019/3/1 15:13,3,15,6.0
410092,10703,2019/3/1 15:13,1,3,7.0
410093,10705,2019/3/1 15:13,2,5,7.0
410095,10706,2019/3/1 15:13,4,6,7.0
410099,10707,2019/3/1 15:13,5,7,7.0
410104,10708,2019/3/1 15:13,2,8,7.0
410106,10709,2019/3/1 15:13,13,9,7.0
410119,10710,2019/3/1 15:13,1,10,7.0
410120,10715,2019/3/1 15:13,3,15,7.0
410123,10718,2019/3/1 15:13,1,18,7.0
410124,10805,2019/3/1 15:13,1,5,8.0
410125,10806,2019/3/1 15:13,4,6,8.0
410129,10807,2019/3/1 15:13,1,7,8.0
410130,10808,2019/3/1 15:13,5,8,8.0
410135,10809,2019/3/1 15:13,12,9,8.0
410147,10815,2019/3/1 15:13,3,15,8.0
410150,10818,2019/3/1 15:13,1,18,8.0
410151,10906,2019/3/1 15:13,1,6,9.0
410152,10907,2019/3/1 15:13,1,7,9.0
410153,10908,2019/3/1 15:13,1,8,9.0
410154,10909,2019/3/1 15:13,15,9,9.0
410169,10915,2019/3/1 15:13,4,15,9.0
410173,10916,2019/3/1 15:13,1,16,9.0
410174,10918,2019/3/1 15:13,2,18,9.0
410176,11006,2019/3/1 15:13,1,6,10.0
410177,11007,2019/3/1 15:13,1,7,10.0
410178,11008,2019/3/1 15:13,2,8,10.0
410180,11009,2019/3/1 15:13,21,9,10.0
410201,11010,2019/3/1 15:13,1,10,10.0
410202,11011,2019/3/1 15:13,1,11,10.0
410203,11015,2019/3/1 15:13,5,15,10.0
410208,11017,2019/3/1 15:13,2,17,10.0
410210,11018,2019/3/1 15:13,1,18,10.0
410211,11107,2019/3/1 15:13,2,7,11.0
410213,11108,2019/3/1 15:13,2,8,11.0
410215,11109,2019/3/1 15:13,26,9,11.0
410241,11110,2019/3/1 15:13,2,10,11.0
410243,11116,2019/3/1 15:13,6,16,11.0
410249,11117,2019/3/1 15:13,4,17,11.0
410253,11118,2019/3/1 15:13,1,18,11.0
410254,11208,2019/3/1 15:13,1,8,12.0
410255,11209,2019/3/1 15:13,2,9,12.0
410257,11210,2019/3/1 15:13,21,10,12.0
410278,11211,2019/3/1 15:13,6,11,12.0
410284,11212,2019/3/1 15:13,5,12,12.0
410289,11213,2019/3/1 15:13,4,13,12.0
410293,11214,2019/3/1 15:13,4,14,12.0
410297,11216,2019/3/1 15:13,5,16,12.0
410302,11217,2019/3/1 15:13,1,17,12.0
410303,11218,2019/3/1 15:13,2,18,12.0
410305,11219,2019/3/1 15:13,2,19,12.0
410307,11220,2019/3/1 15:13,2,20,12.0
410309,11221,2019/3/1 15:13,1,21,12.0
410310,11225,2019/3/1 15:13,1,25,12.0
410311,11226,2019/3/1 15:13,3,26,12.0
410314,11227,2019/3/1 15:13,2,27,12.0
410316,11309,2019/3/1 15:13,1,9,13.0
410317,11310,2019/3/1 15:13,5,10,13.0
410322,11311,2019/3/1 15:13,13,11,13.0
410335,11312,2019/3/1 15:13,8,12,13.0
410343,11313,2019/3/1 15:13,9,13,13.0
410352,11314,2019/3/1 15:13,9,14,13.0
410361,11315,2019/3/1 15:13,12,15,13.0
410373,11316,2019/3/1 15:13,9,16,13.0
410382,11317,2019/3/1 15:13,8,17,13.0
410390,11318,2019/3/1 15:13,4,18,13.0
410394,11319,2019/3/1 15:13,4,19,13.0
410398,11320,2019/3/1 15:13,6,20,13.0
410404,11321,2019/3/1 15:13,6,21,13.0
410410,11322,2019/3/1 15:13,7,22,13.0
410417,11323,2019/3/1 15:13,7,23,13.0
410424,11324,2019/3/1 15:13,6,24,13.0
410430,11325,2019/3/1 15:13,7,25,13.0
410437,11326,2019/3/1 15:13,5,26,13.0
410442,11327,2019/3/1 15:13,8,27,13.0
410450,11328,2019/3/1 15:13,2,28,13.0
410452,11410,2019/3/1 15:13,8,10,14.0
410460,11411,2019/3/1 15:13,9,11,14.0
410469,11412,2019/3/1 15:13,2,12,14.0
410471,11413,2019/3/1 15:13,3,13,14.0
410474,11414,2019/3/1 15:13,2,14,14.0
410476,11415,2019/3/1 15:13,2,15,14.0
410478,11416,2019/3/1 15:13,2,16,14.0
410480,11417,2019/3/1 15:13,2,17,14.0
410482,11418,2019/3/1 15:13,3,18,14.0
410485,11419,2019/3/1 15:13,2,19,14.0
410487,11420,2019/3/1 15:13,1,20,14.0
410488,11422,2019/3/1 15:13,1,22,14.0
410489,11427,2019/3/1 15:13,5,27,14.0
410494,11428,2019/3/1 15:13,1,28,14.0
410495,11527,2019/3/1 15:13,3,27,15.0
410498,11528,2019/3/1 15:13,1,28,15.0
410499,10111,2019/3/1 15:14,1,11,1.0
410500,10208,2019/3/1 15:14,2,8,2.0
410502,10211,2019/3/1 15:14,1,11,2.0
410503,10220,2019/3/1 15:14,1,20,2.0
410504,10307,2019/3/1 15:14,1,7,3.0
410505,10308,2019/3/1 15:14,1,8,3.0
410506,10309,2019/3/1 15:14,1,9,3.0
410507,10310,2019/3/1 15:14,1,10,3.0
410508,10316,2019/3/1 15:14,3,16,3.0
410511,10320,2019/3/1 15:14,1,20,3.0
410512,10321,2019/3/1 15:14,1,21,3.0
410513,10402,2019/3/1 15:14,2,2,4.0
410515,10403,2019/3/1 15:14,3,3,4.0
410518,10404,2019/3/1 15:14,2,4,4.0
410520,10405,2019/3/1 15:14,4,5,4.0
410524,10406,2019/3/1 15:14,3,6,4.0
410527,10407,2019/3/1 15:14,3,7,4.0
410530,10408,2019/3/1 15:14,3,8,4.0
410533,10409,2019/3/1 15:14,11,9,4.0
410544,10410,2019/3/1 15:14,6,10,4.0
410550,10411,2019/3/1 15:14,1,11,4.0
410551,10415,2019/3/1 15:14,1,15,4.0
410552,10416,2019/3/1 15:14,1,16,4.0
410553,10417,2019/3/1 15:14,1,17,4.0
410554,10418,2019/3/1 15:14,2,18,4.0
410556,10421,2019/3/1 15:14,1,21,4.0
410557,10502,2019/3/1 15:14,1,2,5.0
410558,10503,2019/3/1 15:14,2,3,5.0
410560,10504,2019/3/1 15:14,1,4,5.0
410561,10505,2019/3/1 15:14,3,5,5.0
410564,10506,2019/3/1 15:14,6,6,5.0
410570,10507,2019/3/1 15:14,2,7,5.0
410572,10508,2019/3/1 15:14,3,8,5.0
410575,10509,2019/3/1 15:14,14,9,5.0
410589,10510,2019/3/1 15:14,8,10,5.0
410597,10511,2019/3/1 15:14,2,11,5.0
410599,10515,2019/3/1 15:14,1,15,5.0
410600,10517,2019/3/1 15:14,1,17,5.0
410601,10518,2019/3/1 15:14,3,18,5.0
410604,10521,2019/3/1 15:14,1,21,5.0
410605,10602,2019/3/1 15:14,2,2,6.0
410607,10603,2019/3/1 15:14,2,3,6.0
410609,10604,2019/3/1 15:14,1,4,6.0
410610,10606,2019/3/1 15:14,5,6,6.0
410615,10607,2019/3/1 15:14,2,7,6.0
410617,10608,2019/3/1 15:14,5,8,6.0
410622,10609,2019/3/1 15:14,10,9,6.0
410632,10615,2019/3/1 15:14,2,15,6.0
410634,10618,2019/3/1 15:14,4,18,6.0
410638,10621,2019/3/1 15:14,1,21,6.0
410639,10704,2019/3/1 15:14,3,4,7.0
410642,10705,2019/3/1 15:14,1,5,7.0
410643,10706,2019/3/1 15:14,2,6,7.0
410645,10707,2019/3/1 15:14,5,7,7.0
410650,10708,2019/3/1 15:14,2,8,7.0
410652,10709,2019/3/1 15:14,7,9,7.0
410659,10715,2019/3/1 15:14,2,15,7.0
410661,10718,2019/3/1 15:14,3,18,7.0
410664,10721,2019/3/1 15:14,1,21,7.0
410665,10803,2019/3/1 15:14,1,3,8.0
410666,10804,2019/3/1 15:14,2,4,8.0
410668,10805,2019/3/1 15:14,1,5,8.0
410669,10806,2019/3/1 15:14,3,6,8.0
410672,10807,2019/3/1 15:14,2,7,8.0
410674,10808,2019/3/1 15:14,2,8,8.0
410676,10809,2019/3/1 15:14,7,9,8.0
410683,10815,2019/3/1 15:14,2,15,8.0
410685,10817,2019/3/1 15:14,1,17,8.0
410686,10818,2019/3/1 15:14,2,18,8.0
410688,10821,2019/3/1 15:14,1,21,8.0
410689,10906,2019/3/1 15:14,5,6,9.0
410694,10907,2019/3/1 15:14,1,7,9.0
410695,10908,2019/3/1 15:14,1,8,9.0
410696,10909,2019/3/1 15:14,4,9,9.0
410700,10915,2019/3/1 15:14,2,15,9.0
410702,10918,2019/3/1 15:14,2,18,9.0
410704,10921,2019/3/1 15:14,1,21,9.0
410705,11006,2019/3/1 15:14,4,6,10.0
410709,11007,2019/3/1 15:14,1,7,10.0
410710,11008,2019/3/1 15:14,1,8,10.0
410711,11009,2019/3/1 15:14,4,9,10.0
410715,11015,2019/3/1 15:14,2,15,10.0
410717,11017,2019/3/1 15:14,1,17,10.0
410718,11018,2019/3/1 15:14,1,18,10.0
410719,11106,2019/3/1 15:14,3,6,11.0
410722,11108,2019/3/1 15:14,1,8,11.0
410723,11109,2019/3/1 15:14,4,9,11.0
410727,11116,2019/3/1 15:14,6,16,11.0
410733,11117,2019/3/1 15:14,2,17,11.0
410735,11206,2019/3/1 15:14,2,6,12.0
410737,11207,2019/3/1 15:14,1,7,12.0
410738,11209,2019/3/1 15:14,2,9,12.0
410740,11210,2019/3/1 15:14,6,10,12.0
410746,11211,2019/3/1 15:14,4,11,12.0
410750,11212,2019/3/1 15:14,2,12,12.0
410752,11213,2019/3/1 15:14,1,13,12.0
410753,11214,2019/3/1 15:14,2,14,12.0
410755,11215,2019/3/1 15:14,2,15,12.0
410757,11216,2019/3/1 15:14,5,16,12.0
410762,11217,2019/3/1 15:14,3,17,12.0
410765,11218,2019/3/1 15:14,1,18,12.0
410766,11219,2019/3/1 15:14,1,19,12.0
410767,11223,2019/3/1 15:14,1,23,12.0
410768,11225,2019/3/1 15:14,1,25,12.0
410769,11226,2019/3/1 15:14,1,26,12.0
410770,11305,2019/3/1 15:14,1,5,13.0
410771,11306,2019/3/1 15:14,1,6,13.0
410772,11307,2019/3/1 15:14,1,7,13.0
410773,11310,2019/3/1 15:14,3,10,13.0
410776,11311,2019/3/1 15:14,5,11,13.0
410781,11312,2019/3/1 15:14,4,12,13.0
410785,11313,2019/3/1 15:14,4,13,13.0
410789,11314,2019/3/1 15:14,3,14,13.0
410792,11315,2019/3/1 15:14,6,15,13.0
410798,11316,2019/3/1 15:14,5,16,13.0
410803,11317,2019/3/1 15:14,4,17,13.0
410807,11318,2019/3/1 15:14,6,18,13.0
410813,11319,2019/3/1 15:14,8,19,13.0
410821,11320,2019/3/1 15:14,8,20,13.0
410829,11321,2019/3/1 15:14,8,21,13.0
410837,11322,2019/3/1 15:14,9,22,13.0
410846,11323,2019/3/1 15:14,8,23,13.0
410854,11324,2019/3/1 15:14,10,24,13.0
410864,11325,2019/3/1 15:14,7,25,13.0
410871,11326,2019/3/1 15:14,6,26,13.0
410877,11327,2019/3/1 15:14,6,27,13.0
410883,11328,2019/3/1 15:14,1,28,13.0
410884,11405,2019/3/1 15:14,2,5,14.0
410886,11410,2019/3/1 15:14,8,10,14.0
410894,11411,2019/3/1 15:14,7,11,14.0
410901,11412,2019/3/1 15:14,4,12,14.0
410905,11413,2019/3/1 15:14,4,13,14.0
410909,11414,2019/3/1 15:14,6,14,14.0
410915,11415,2019/3/1 15:14,4,15,14.0
410919,11416,2019/3/1 15:14,2,16,14.0
410921,11417,2019/3/1 15:14,3,17,14.0
410924,11418,2019/3/1 15:14,2,18,14.0
410926,11419,2019/3/1 15:14,1,19,14.0
410927,11427,2019/3/1 15:14,6,27,14.0
410933,11428,2019/3/1 15:14,1,28,14.0
410934,11505,2019/3/1 15:14,2,5,15.0
410936,11515,2019/3/1 15:14,4,15,15.0
410940,11517,2019/3/1 15:14,2,17,15.0
410942,11527,2019/3/1 15:14,1,27,15.0
410943,10203,2019/3/1 15:15,1,3,2.0
410944,10204,2019/3/1 15:15,2,4,2.0
410946,10205,2019/3/1 15:15,6,5,2.0
410952,10206,2019/3/1 15:15,7,6,2.0
410959,10207,2019/3/1 15:15,3,7,2.0
410962,10208,2019/3/1 15:15,3,8,2.0
410965,10216,2019/3/1 15:15,1,16,2.0
410966,10302,2019/3/1 15:15,1,2,3.0
410967,10303,2019/3/1 15:15,6,3,3.0
410973,10304,2019/3/1 15:15,11,4,3.0
410984,10305,2019/3/1 15:15,19,5,3.0
411003,10306,2019/3/1 15:15,31,6,3.0
411034,10307,2019/3/1 15:15,6,7,3.0
411040,10308,2019/3/1 15:15,2,8,3.0
411042,10309,2019/3/1 15:15,1,9,3.0
411043,10315,2019/3/1 15:15,1,15,3.0
411044,10317,2019/3/1 15:15,1,17,3.0
411045,10318,2019/3/1 15:15,1,18,3.0
411046,10402,2019/3/1 15:15,1,2,4.0
411047,10403,2019/3/1 15:15,2,3,4.0
411049,10404,2019/3/1 15:15,4,4,4.0
411053,10405,2019/3/1 15:15,3,5,4.0
411056,10406,2019/3/1 15:15,27,6,4.0
411083,10407,2019/3/1 15:15,5,7,4.0
411088,10408,2019/3/1 15:15,5,8,4.0
411093,10409,2019/3/1 15:15,5,9,4.0
411098,10410,2019/3/1 15:15,5,10,4.0
411103,10411,2019/3/1 15:15,1,11,4.0
411104,10415,2019/3/1 15:15,1,15,4.0
411105,10417,2019/3/1 15:15,1,17,4.0
411106,10418,2019/3/1 15:15,2,18,4.0
411108,10502,2019/3/1 15:15,1,2,5.0
411109,10504,2019/3/1 15:15,1,4,5.0
411110,10505,2019/3/1 15:15,1,5,5.0
411111,10506,2019/3/1 15:15,17,6,5.0
411128,10507,2019/3/1 15:15,11,7,5.0
411139,10508,2019/3/1 15:15,7,8,5.0
411146,10509,2019/3/1 15:15,10,9,5.0
411156,10510,2019/3/1 15:15,4,10,5.0
411160,10516,2019/3/1 15:15,1,16,5.0
411161,10517,2019/3/1 15:15,1,17,5.0
411162,10518,2019/3/1 15:15,2,18,5.0
411164,10603,2019/3/1 15:15,1,3,6.0
411165,10604,2019/3/1 15:15,1,4,6.0
411166,10605,2019/3/1 15:15,2,5,6.0
411168,10606,2019/3/1 15:15,20,6,6.0
411188,10607,2019/3/1 15:15,9,7,6.0
411197,10608,2019/3/1 15:15,3,8,6.0
411200,10609,2019/3/1 15:15,11,9,6.0
411211,10615,2019/3/1 15:15,2,15,6.0
411213,10616,2019/3/1 15:15,2,16,6.0
411215,10618,2019/3/1 15:15,1,18,6.0
411216,10703,2019/3/1 15:15,2,3,7.0
411218,10704,2019/3/1 15:15,1,4,7.0
411219,10706,2019/3/1 15:15,11,6,7.0
411230,10707,2019/3/1 15:15,11,7,7.0
411241,10708,2019/3/1 15:15,3,8,7.0
411244,10709,2019/3/1 15:15,11,9,7.0
411255,10715,2019/3/1 15:15,1,15,7.0
411256,10717,2019/3/1 15:15,1,17,7.0
411257,10718,2019/3/1 15:15,1,18,7.0
411258,10803,2019/3/1 15:15,2,3,8.0
411260,10806,2019/3/1 15:15,6,6,8.0
411266,10807,2019/3/1 15:15,2,7,8.0
411268,10808,2019/3/1 15:15,7,8,8.0
411275,10809,2019/3/1 15:15,11,9,8.0
411286,10815,2019/3/1 15:15,1,15,8.0
411287,10816,2019/3/1 15:15,1,16,8.0
411288,10817,2019/3/1 15:15,1,17,8.0
411289,10818,2019/3/1 15:15,1,18,8.0
411290,10903,2019/3/1 15:15,1,3,9.0
411291,10904,2019/3/1 15:15,1,4,9.0
411292,10905,2019/3/1 15:15,1,5,9.0
411293,10906,2019/3/1 15:15,1,6,9.0
411294,10907,2019/3/1 15:15,5,7,9.0
411299,10908,2019/3/1 15:15,4,8,9.0
411303,10909,2019/3/1 15:15,15,9,9.0
411318,10915,2019/3/1 15:15,1,15,9.0
411319,10916,2019/3/1 15:15,1,16,9.0
411320,10917,2019/3/1 15:15,1,17,9.0
411321,10918,2019/3/1 15:15,1,18,9.0
411322,11006,2019/3/1 15:15,1,6,10.0
411323,11008,2019/3/1 15:15,6,8,10.0
411329,11009,2019/3/1 15:15,20,9,10.0
411349,11011,2019/3/1 15:15,1,11,10.0
411350,11015,2019/3/1 15:15,1,15,10.0
411351,11016,2019/3/1 15:15,1,16,10.0
411352,11017,2019/3/1 15:15,4,17,10.0
411356,11018,2019/3/1 15:15,1,18,10.0
411357,11021,2019/3/1 15:15,1,21,10.0
411358,11108,2019/3/1 15:15,1,8,11.0
411359,11109,2019/3/1 15:15,20,9,11.0
411379,11110,2019/3/1 15:15,8,10,11.0
411387,11115,2019/3/1 15:15,1,15,11.0
411388,11116,2019/3/1 15:15,5,16,11.0
411393,11117,2019/3/1 15:15,2,17,11.0
411395,11121,2019/3/1 15:15,1,21,11.0
411396,11209,2019/3/1 15:15,7,9,12.0
411403,11210,2019/3/1 15:15,8,10,12.0
411411,11211,2019/3/1 15:15,7,11,12.0
411418,11212,2019/3/1 15:15,3,12,12.0
411421,11213,2019/3/1 15:15,3,13,12.0
411424,11214,2019/3/1 15:15,2,14,12.0
411426,11215,2019/3/1 15:15,2,15,12.0
411428,11216,2019/3/1 15:15,6,16,12.0
411434,11217,2019/3/1 15:15,1,17,12.0
411435,11221,2019/3/1 15:15,2,21,12.0
411437,11222,2019/3/1 15:15,1,22,12.0
411438,11224,2019/3/1 15:15,1,24,12.0
411439,11225,2019/3/1 15:15,2,25,12.0
411441,11226,2019/3/1 15:15,1,26,12.0
411442,11227,2019/3/1 15:15,1,27,12.0
411443,11309,2019/3/1 15:15,1,9,13.0
411444,11310,2019/3/1 15:15,5,10,13.0
411449,11311,2019/3/1 15:15,6,11,13.0
411455,11312,2019/3/1 15:15,7,12,13.0
411462,11313,2019/3/1 15:15,6,13,13.0
411468,11314,2019/3/1 15:15,4,14,13.0
411472,11315,2019/3/1 15:15,5,15,13.0
411477,11316,2019/3/1 15:15,6,16,13.0
411483,11317,2019/3/1 15:15,4,17,13.0
411487,11318,2019/3/1 15:15,4,18,13.0
411491,11319,2019/3/1 15:15,3,19,13.0
411494,11320,2019/3/1 15:15,4,20,13.0
411498,11321,2019/3/1 15:15,5,21,13.0
411503,11322,2019/3/1 15:15,7,22,13.0
411510,11323,2019/3/1 15:15,7,23,13.0
411517,11324,2019/3/1 15:15,7,24,13.0
411524,11325,2019/3/1 15:15,9,25,13.0
411533,11326,2019/3/1 15:15,9,26,13.0
411542,11327,2019/3/1 15:15,10,27,13.0
411552,11328,2019/3/1 15:15,5,28,13.0
411557,11410,2019/3/1 15:15,3,10,14.0
411560,11411,2019/3/1 15:15,6,11,14.0
411566,11417,2019/3/1 15:15,1,17,14.0
411567,11418,2019/3/1 15:15,2,18,14.0
411569,11419,2019/3/1 15:15,4,19,14.0
411573,11420,2019/3/1 15:15,2,20,14.0
411575,11422,2019/3/1 15:15,1,22,14.0
411576,11425,2019/3/1 15:15,1,25,14.0
411577,11427,2019/3/1 15:15,3,27,14.0
411580,11428,2019/3/1 15:15,4,28,14.0
411584,11527,2019/3/1 15:15,1,27,15.0
411585,11528,2019/3/1 15:15,2,28,15.0
411587,10202,2019/3/1 15:16,10,2,2.0
411597,10203,2019/3/1 15:16,11,3,2.0
411608,10204,2019/3/1 15:16,15,4,2.0
411623,10205,2019/3/1 15:16,13,5,2.0
411636,10206,2019/3/1 15:16,10,6,2.0
411646,10208,2019/3/1 15:16,1,8,2.0
411647,10218,2019/3/1 15:16,1,18,2.0
411648,10302,2019/3/1 15:16,2,2,3.0
411650,10303,2019/3/1 15:16,7,3,3.0
411657,10304,2019/3/1 15:16,20,4,3.0
411677,10305,2019/3/1 15:16,26,5,3.0
411703,10306,2019/3/1 15:16,25,6,3.0
411728,10307,2019/3/1 15:16,8,7,3.0
411736,10308,2019/3/1 15:16,1,8,3.0
411737,10309,2019/3/1 15:16,1,9,3.0
411738,10316,2019/3/1 15:16,1,16,3.0
411739,10318,2019/3/1 15:16,2,18,3.0
411741,10402,2019/3/1 15:16,2,2,4.0
411743,10403,2019/3/1 15:16,4,3,4.0
411747,10404,2019/3/1 15:16,3,4,4.0
411750,10405,2019/3/1 15:16,1,5,4.0
411751,10406,2019/3/1 15:16,17,6,4.0
411768,10407,2019/3/1 15:16,4,7,4.0
411772,10408,2019/3/1 15:16,4,8,4.0
411776,10409,2019/3/1 15:16,8,9,4.0
411784,10410,2019/3/1 15:16,4,10,4.0
411788,10411,2019/3/1 15:16,1,11,4.0
411789,10415,2019/3/1 15:16,1,15,4.0
411790,10416,2019/3/1 15:16,1,16,4.0
411791,10417,2019/3/1 15:16,2,17,4.0
411793,10502,2019/3/1 15:16,1,2,5.0
411794,10503,2019/3/1 15:16,1,3,5.0
411795,10505,2019/3/1 15:16,1,5,5.0
411796,10506,2019/3/1 15:16,10,6,5.0
411806,10507,2019/3/1 15:16,4,7,5.0
411810,10508,2019/3/1 15:16,5,8,5.0
411815,10509,2019/3/1 15:16,16,9,5.0
411831,10510,2019/3/1 15:16,8,10,5.0
411839,10515,2019/3/1 15:16,1,15,5.0
411840,10516,2019/3/1 15:16,2,16,5.0
411842,10604,2019/3/1 15:16,1,4,6.0
411843,10605,2019/3/1 15:16,1,5,6.0
411844,10606,2019/3/1 15:16,6,6,6.0
411850,10607,2019/3/1 15:16,4,7,6.0
411854,10608,2019/3/1 15:16,5,8,6.0
411859,10609,2019/3/1 15:16,10,9,6.0
411869,10615,2019/3/1 15:16,7,15,6.0
411876,10616,2019/3/1 15:16,3,16,6.0
411879,10617,2019/3/1 15:16,2,17,6.0
411881,10705,2019/3/1 15:16,2,5,7.0
411883,10706,2019/3/1 15:16,6,6,7.0
411889,10707,2019/3/1 15:16,2,7,7.0
411891,10708,2019/3/1 15:16,4,8,7.0
411895,10709,2019/3/1 15:16,12,9,7.0
411907,10715,2019/3/1 15:16,4,15,7.0
411911,10716,2019/3/1 15:16,1,16,7.0
411912,10717,2019/3/1 15:16,1,17,7.0
411913,10718,2019/3/1 15:16,2,18,7.0
411915,10804,2019/3/1 15:16,2,4,8.0
411917,10805,2019/3/1 15:16,2,5,8.0
411919,10806,2019/3/1 15:16,7,6,8.0
411926,10807,2019/3/1 15:16,5,7,8.0
411931,10808,2019/3/1 15:16,3,8,8.0
411934,10809,2019/3/1 15:16,12,9,8.0
411946,10815,2019/3/1 15:16,2,15,8.0
411948,10816,2019/3/1 15:16,1,16,8.0
411949,10817,2019/3/1 15:16,1,17,8.0
411950,10818,2019/3/1 15:16,3,18,8.0
411953,10903,2019/3/1 15:16,4,3,9.0
411957,10904,2019/3/1 15:16,2,4,9.0
411959,10906,2019/3/1 15:16,2,6,9.0
411961,10907,2019/3/1 15:16,3,7,9.0
411964,10909,2019/3/1 15:16,16,9,9.0
411980,10915,2019/3/1 15:16,2,15,9.0
411982,10918,2019/3/1 15:16,4,18,9.0
411986,11006,2019/3/1 15:16,1,6,10.0
411987,11007,2019/3/1 15:16,1,7,10.0
411988,11008,2019/3/1 15:16,4,8,10.0
411992,11009,2019/3/1 15:16,13,9,10.0
412005,11015,2019/3/1 15:16,2,15,10.0
412007,11016,2019/3/1 15:16,1,16,10.0
412008,11017,2019/3/1 15:16,2,17,10.0
412010,11018,2019/3/1 15:16,2,18,10.0
412012,11109,2019/3/1 15:16,17,9,11.0
412029,11110,2019/3/1 15:16,1,10,11.0
412030,11111,2019/3/1 15:16,1,11,11.0
412031,11115,2019/3/1 15:16,1,15,11.0
412032,11116,2019/3/1 15:16,7,16,11.0
412039,11117,2019/3/1 15:16,4,17,11.0
412043,11118,2019/3/1 15:16,1,18,11.0
412044,11209,2019/3/1 15:16,5,9,12.0
412049,11210,2019/3/1 15:16,12,10,12.0
412061,11211,2019/3/1 15:16,8,11,12.0
412069,11212,2019/3/1 15:16,6,12,12.0
412075,11213,2019/3/1 15:16,5,13,12.0
412080,11214,2019/3/1 15:16,5,14,12.0
412085,11215,2019/3/1 15:16,4,15,12.0
412089,11216,2019/3/1 15:16,7,16,12.0
412096,11217,2019/3/1 15:16,2,17,12.0
412098,11218,2019/3/1 15:16,1,18,12.0
412099,11309,2019/3/1 15:16,1,9,13.0
412100,11310,2019/3/1 15:16,4,10,13.0
412104,11311,2019/3/1 15:16,7,11,13.0
412111,11312,2019/3/1 15:16,3,12,13.0
412114,11313,2019/3/1 15:16,4,13,13.0
412118,11314,2019/3/1 15:16,7,14,13.0
412125,11315,2019/3/1 15:16,5,15,13.0
412130,11316,2019/3/1 15:16,3,16,13.0
412133,11317,2019/3/1 15:16,5,17,13.0
412138,11318,2019/3/1 15:16,5,18,13.0
412143,11319,2019/3/1 15:16,4,19,13.0
412147,11320,2019/3/1 15:16,5,20,13.0
412152,11321,2019/3/1 15:16,5,21,13.0
412157,11322,2019/3/1 15:16,4,22,13.0
412161,11323,2019/3/1 15:16,3,23,13.0
412164,11324,2019/3/1 15:16,2,24,13.0
412166,11325,2019/3/1 15:16,1,25,13.0
412167,11326,2019/3/1 15:16,2,26,13.0
412169,11327,2019/3/1 15:16,2,27,13.0
412171,11410,2019/3/1 15:16,7,10,14.0
412178,11411,2019/3/1 15:16,7,11,14.0
412185,11412,2019/3/1 15:16,3,12,14.0
412188,11413,2019/3/1 15:16,4,13,14.0
412192,11414,2019/3/1 15:16,4,14,14.0
412196,11415,2019/3/1 15:16,5,15,14.0
412201,11416,2019/3/1 15:16,2,16,14.0
412203,11417,2019/3/1 15:16,1,17,14.0
412204,11418,2019/3/1 15:16,2,18,14.0
412206,11419,2019/3/1 15:16,1,19,14.0
412207,11428,2019/3/1 15:16,1,28,14.0
412208,11515,2019/3/1 15:16,2,15,15.0
412210,10202,2019/3/1 15:17,2,2,2.0
412212,10203,2019/3/1 15:17,2,3,2.0
412214,10204,2019/3/1 15:17,5,4,2.0
412219,10205,2019/3/1 15:17,5,5,2.0
412224,10206,2019/3/1 15:17,3,6,2.0
412227,10208,2019/3/1 15:17,1,8,2.0
412228,10218,2019/3/1 15:17,1,18,2.0
412229,10301,2019/3/1 15:17,1,1,3.0
412230,10302,2019/3/1 15:17,2,2,3.0
412232,10303,2019/3/1 15:17,7,3,3.0
412239,10304,2019/3/1 15:17,5,4,3.0
412244,10305,2019/3/1 15:17,6,5,3.0
412250,10306,2019/3/1 15:17,5,6,3.0
412255,10307,2019/3/1 15:17,3,7,3.0
412258,10308,2019/3/1 15:17,1,8,3.0
412259,10309,2019/3/1 15:17,1,9,3.0
412260,10318,2019/3/1 15:17,1,18,3.0
412261,10405,2019/3/1 15:17,1,5,4.0
412262,10406,2019/3/1 15:17,8,6,4.0
412270,10407,2019/3/1 15:17,2,7,4.0
